+-----------------------+-------------------+-----------+-------+
| Player                | 'Equip'           | 'Current' | 'Max' |
| â– LORD RAJâ–         | Earthquake Boots  | '18'      | 18    |
| â– LORD RAJâ–         | Hog Rider Puppet  | '18'      | 18    |
| â– LORD RAJâ–         | Vampstache        | '8'       | 18    |
| â– LORD RAJâ–         | Haste Vial        | '2'       | 18    |
| â– LORD RAJâ–         | Giant Arrow       | '17'      | 18    |
| â– LORD RAJâ–         | Healer Puppet     | '18'      | 18    |
| â– LORD RAJâ–         | Rage Gem          | '18'      | 18    |
| â– LORD RAJâ–         | Healing Tome      | '18'      | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| Megs Over Easy        | Giant Gauntlet    | '27'      | 27    |
| Megs Over Easy        | Rocket Spear      | '20'      | 27    |
| Megs Over Easy        | Spiky Ball        | '23'      | 27    |
| Megs Over Easy        | Frozen Arrow      | '27'      | 27    |
| Megs Over Easy        | Fireball          | '8'       | 27    |
| Megs Over Easy        | Magic Mirror      | '5'       | 27    |
| Megs Over Easy        | Barbarian Puppet  | '18'      | 18    |
| Megs Over Easy        | Rage Vial         | '18'      | 18    |
| Megs Over Easy        | Archer Puppet     | '18'      | 18    |
| Megs Over Easy        | Invisibility Vial | '18'      | 18    |
| Megs Over Easy        | Eternal Tome      | '18'      | 18    |
| Megs Over Easy        | Life Gem          | '18'      | 18    |
| Megs Over Easy        | Seeking Shield    | '18'      | 18    |
| Megs Over Easy        | Royal Gem         | '18'      | 18    |
| Megs Over Easy        | Earthquake Boots  | '14'      | 18    |
| Megs Over Easy        | Hog Rider Puppet  | '18'      | 18    |
| Megs Over Easy        | Vampstache        | '18'      | 18    |
| Megs Over Easy        | Haste Vial        | '11'      | 18    |
| Megs Over Easy        | Giant Arrow       | '18'      | 18    |
| Megs Over Easy        | Healer Puppet     | '18'      | 18    |
| Megs Over Easy        | Rage Gem          | '18'      | 18    |
| Megs Over Easy        | Healing Tome      | '18'      | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| ItsTwinkie            | Giant Gauntlet    | '23'      | 27    |
| ItsTwinkie            | Rocket Spear      | '8'       | 27    |
| ItsTwinkie            | Spiky Ball        | '17'      | 27    |
| ItsTwinkie            | Frozen Arrow      | '27'      | 27    |
| ItsTwinkie            | Magic Mirror      | '20'      | 27    |
| ItsTwinkie            | Barbarian Puppet  | '17'      | 18    |
| ItsTwinkie            | Rage Vial         | '18'      | 18    |
| ItsTwinkie            | Archer Puppet     | '17'      | 18    |
| ItsTwinkie            | Invisibility Vial | '18'      | 18    |
| ItsTwinkie            | Eternal Tome      | '18'      | 18    |
| ItsTwinkie            | Life Gem          | '15'      | 18    |
| ItsTwinkie            | Seeking Shield    | '17'      | 18    |
| ItsTwinkie            | Royal Gem         | '16'      | 18    |
| ItsTwinkie            | Earthquake Boots  | '5'       | 18    |
| ItsTwinkie            | Hog Rider Puppet  | '18'      | 18    |
| ItsTwinkie            | Vampstache        | '18'      | 18    |
| ItsTwinkie            | Haste Vial        | '18'      | 18    |
| ItsTwinkie            | Giant Arrow       | '11'      | 18    |
| ItsTwinkie            | Healer Puppet     | '18'      | 18    |
| ItsTwinkie            | Rage Gem          | '18'      | 18    |
| ItsTwinkie            | Healing Tome      | '5'       | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| alalalalalala         | Giant Gauntlet    | '27'      | 27    |
| alalalalalala         | Rocket Spear      | '23'      | 27    |
| alalalalalala         | Spiky Ball        | '1'       | 27    |
| alalalalalala         | Frozen Arrow      | '8'       | 27    |
| alalalalalala         | Fireball          | '16'      | 27    |
| alalalalalala         | Magic Mirror      | '10'      | 27    |
| alalalalalala         | Barbarian Puppet  | '15'      | 18    |
| alalalalalala         | Rage Vial         | '15'      | 18    |
| alalalalalala         | Archer Puppet     | '15'      | 18    |
| alalalalalala         | Invisibility Vial | '15'      | 18    |
| alalalalalala         | Eternal Tome      | '16'      | 18    |
| alalalalalala         | Life Gem          | '15'      | 18    |
| alalalalalala         | Seeking Shield    | '18'      | 18    |
| alalalalalala         | Royal Gem         | '15'      | 18    |
| alalalalalala         | Earthquake Boots  | '3'       | 18    |
| alalalalalala         | Giant Arrow       | '11'      | 18    |
| alalalalalala         | Healer Puppet     | '18'      | 18    |
| alalalalalala         | Rage Gem          | '18'      | 18    |
| alalalalalala         | Healing Tome      | '2'       | 18    |
| alalalalalala         | Hog Rider Puppet  | '1'       | 18    |
| alalalalalala         | Vampstache        | '1'       | 18    |
| alalalalalala         | Haste Vial        | '1'       | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| kat                   | Giant Gauntlet    | '26'      | 27    |
| kat                   | Rocket Spear      | '14'      | 27    |
| kat                   | Spiky Ball        | '26'      | 27    |
| kat                   | Frozen Arrow      | '26'      | 27    |
| kat                   | Fireball          | '20'      | 27    |
| kat                   | Magic Mirror      | '11'      | 27    |
| kat                   | Barbarian Puppet  | '17'      | 18    |
| kat                   | Rage Vial         | '17'      | 18    |
| kat                   | Archer Puppet     | '17'      | 18    |
| kat                   | Invisibility Vial | '17'      | 18    |
| kat                   | Eternal Tome      | '18'      | 18    |
| kat                   | Life Gem          | '15'      | 18    |
| kat                   | Seeking Shield    | '18'      | 18    |
| kat                   | Royal Gem         | '15'      | 18    |
| kat                   | Earthquake Boots  | '18'      | 18    |
| kat                   | Hog Rider Puppet  | '18'      | 18    |
| kat                   | Vampstache        | '14'      | 18    |
| kat                   | Haste Vial        | '14'      | 18    |
| kat                   | Giant Arrow       | '15'      | 18    |
| kat                   | Healer Puppet     | '18'      | 18    |
| kat                   | Rage Gem          | '18'      | 18    |
| kat                   | Healing Tome      | '18'      | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| CRASH                 | Giant Gauntlet    | '27'      | 27    |
| CRASH                 | Rocket Spear      | '20'      | 27    |
| CRASH                 | Spiky Ball        | '27'      | 27    |
| CRASH                 | Frozen Arrow      | '27'      | 27    |
| CRASH                 | Fireball          | '23'      | 27    |
| CRASH                 | Magic Mirror      | '26'      | 27    |
| CRASH                 | Barbarian Puppet  | '16'      | 18    |
| CRASH                 | Rage Vial         | '18'      | 18    |
| CRASH                 | Archer Puppet     | '15'      | 18    |
| CRASH                 | Invisibility Vial | '18'      | 18    |
| CRASH                 | Eternal Tome      | '18'      | 18    |
| CRASH                 | Life Gem          | '15'      | 18    |
| CRASH                 | Seeking Shield    | '18'      | 18    |
| CRASH                 | Royal Gem         | '18'      | 18    |
| CRASH                 | Earthquake Boots  | '10'      | 18    |
| CRASH                 | Hog Rider Puppet  | '18'      | 18    |
| CRASH                 | Vampstache        | '18'      | 18    |
| CRASH                 | Haste Vial        | '18'      | 18    |
| CRASH                 | Giant Arrow       | '10'      | 18    |
| CRASH                 | Healer Puppet     | '14'      | 18    |
| CRASH                 | Rage Gem          | '18'      | 18    |
| CRASH                 | Healing Tome      | '18'      | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| rackam                | Giant Gauntlet    | '27'      | 27    |
| rackam                | Rocket Spear      | '17'      | 27    |
| rackam                | Frozen Arrow      | '27'      | 27    |
| rackam                | Magic Mirror      | '8'       | 27    |
| rackam                | Barbarian Puppet  | '17'      | 18    |
| rackam                | Rage Vial         | '18'      | 18    |
| rackam                | Archer Puppet     | '17'      | 18    |
| rackam                | Invisibility Vial | '18'      | 18    |
| rackam                | Eternal Tome      | '18'      | 18    |
| rackam                | Life Gem          | '17'      | 18    |
| rackam                | Seeking Shield    | '17'      | 18    |
| rackam                | Royal Gem         | '18'      | 18    |
| rackam                | Earthquake Boots  | '11'      | 18    |
| rackam                | Hog Rider Puppet  | '5'       | 18    |
| rackam                | Vampstache        | '18'      | 18    |
| rackam                | Haste Vial        | '18'      | 18    |
| rackam                | Giant Arrow       | '18'      | 18    |
| rackam                | Healer Puppet     | '18'      | 18    |
| rackam                | Rage Gem          | '18'      | 18    |
| rackam                | Healing Tome      | '5'       | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| Ryan                  | Giant Gauntlet    | '27'      | 27    |
| Ryan                  | Rocket Spear      | '27'      | 27    |
| Ryan                  | Spiky Ball        | '27'      | 27    |
| Ryan                  | Frozen Arrow      | '26'      | 27    |
| Ryan                  | Fireball          | '27'      | 27    |
| Ryan                  | Magic Mirror      | '26'      | 27    |
| Ryan                  | Barbarian Puppet  | '18'      | 18    |
| Ryan                  | Rage Vial         | '18'      | 18    |
| Ryan                  | Archer Puppet     | '18'      | 18    |
| Ryan                  | Invisibility Vial | '18'      | 18    |
| Ryan                  | Eternal Tome      | '18'      | 18    |
| Ryan                  | Life Gem          | '18'      | 18    |
| Ryan                  | Seeking Shield    | '18'      | 18    |
| Ryan                  | Royal Gem         | '18'      | 18    |
| Ryan                  | Earthquake Boots  | '11'      | 18    |
| Ryan                  | Hog Rider Puppet  | '18'      | 18    |
| Ryan                  | Vampstache        | '9'       | 18    |
| Ryan                  | Haste Vial        | '18'      | 18    |
| Ryan                  | Giant Arrow       | '14'      | 18    |
| Ryan                  | Healer Puppet     | '18'      | 18    |
| Ryan                  | Rage Gem          | '18'      | 18    |
| Ryan                  | Healing Tome      | '18'      | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| Luffy                 | Spiky Ball        | '24'      | 27    |
| Luffy                 | Fireball          | '20'      | 27    |
| Luffy                 | Magic Mirror      | '1'       | 27    |
| Luffy                 | Barbarian Puppet  | '18'      | 18    |
| Luffy                 | Rage Vial         | '18'      | 18    |
| Luffy                 | Archer Puppet     | '18'      | 18    |
| Luffy                 | Invisibility Vial | '18'      | 18    |
| Luffy                 | Eternal Tome      | '18'      | 18    |
| Luffy                 | Life Gem          | '18'      | 18    |
